,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
14,WOCHENMARKT AM QUARREE WANDSBEK,2024-12-10,2024-12-10,08:00,13:00,Quarree Wandsbek,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-am-quarree-wandsbek?eventDateId=22392416&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
15, , , , , , , , , ,False
16,WOCHENMARKT AUF DEM BERTA-KRöGER-PLATZ,2024-12-10,2024-12-10,08:00,13:00,Berta-Kröger-Platz,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-in-wilhelmsburg?eventDateId=22393260&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
17,WOCHENMARKT AUF DEM SPRITZENPLATZ,2024-12-10,2024-12-10,08:00,14:00,Spritzenplatz Ottensen,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-auf-dem-spritzenplatz?eventDateId=22641853&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
18,WOCHENMARKT IM BRUNSKROGWEG,2024-12-10,2024-12-10,08:00,13:00,Brunskrogweg,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-im-brunskrogweg?eventDateId=22642405&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
19,WOCHENMARKT IN DER BLANKENESER BAHNHOFSTRAẞE,2024-12-10,2024-12-10,08:00,14:00,Blankeneser Bahnhofstraße,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-blankeneser-bahnhofstrasse?eventDateId=22643772&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
20,WOCHENMARKT IN DER CHRYSANDERSTRAẞE,2024-12-10,2024-12-10,08:00,13:00,Chrysanderstraße,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-in-der-chrysanderstrasse?eventDateId=22862253&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
21,WOCHENMARKT IN DER HERTHASTRAẞE,2024-12-10,2024-12-10,08:00,13:00,Marktplatz Bramfeld,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-in-der-herthastrasse-2?eventDateId=22862613&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
22,WOCHENMARKT IN DER ROLFINCKSTRAẞE,2024-12-10,2024-12-10,08:00,13:00,Rolfinckstraße,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-in-der-rolfinckstrasse?eventDateId=22863005&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
23,WOCHENMARKT NEUHAUS,2024-12-10,2024-12-10,08:00,12:00,Emmaus-Kirche Neuhaus (Oste),Neuhaus (Oste),https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-neuhaus-3?eventDateId=25546617&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
24,WOCHENMARKT NEUSTADT IN HOLSTEIN - KAUF FRISCH UND VOR ORT,2024-12-10,2024-12-10,08:00,13:00,Marktplatz Neustadt in Holstein,Neustadt in Holstein,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-neustadt-in-holstein-kauf-frisch-und-vor-ort?eventDateId=24837620&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
25,AUSSTELLUNG SICHTBAR,2024-12-10,2024-12-10,08:30, ,Rathaus Hansestadt Stade,Stade,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-ausstellung-sichtbar?eventDateId=25860086&widgetToken=0kPi6WAFtDs.&, ,False
26,ISEMARKT,2024-12-10,2024-12-10,08:30,14:00,Isestraße,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-isemarkt?eventDateId=22346650&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
27,MäRCHENSCHIFFE - DIE BACKSCHIFFE,2024-12-10,2024-12-10,08:30,16:30,Hamburger Märchenschiffe,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-maerchenschiffe-die-backschiffe?eventDateId=25467208&widgetToken=0kPi6WAFtDs.&,"Seminare, Kurse & Workshops",False
28,TANZGRUPPE,2024-12-10,2024-12-10,08:30, ,DRK-Familienzentrum Hemmoor,Hemmoor,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-tanzgruppe?eventDateId=25702560&widgetToken=0kPi6WAFtDs.&,"Seminare, Kurse & Workshops",False
29,WOCHENMARKT AM GOLDBEKUFER,2024-12-10,2024-12-10,08:30,13:00,Goldbekufer,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-am-goldbekufer-1?eventDateId=22392255&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
30,WOCHENMARKT AN DER WäHLINGSALLEE,2024-12-10,2024-12-10,08:30,13:00,Wählingsallee,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-an-der?eventDateId=22393202&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
31,WOCHENMARKT IN DER HARTZLOH,2024-12-10,2024-12-10,08:30,13:00,Hartzloh,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-in-der-hartzloh-1?eventDateId=21299118&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
32,WOCHENMARKT IN DER HERMANN-BALK-STRAẞE,2024-12-10,2024-12-10,08:30,13:00,Hermann-Balk-Straße,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-in-der-hermann-balk-strasse-1?eventDateId=22862556&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
33,YOGA-KURSE | KURSE NACH KURSPLAN,2024-12-10,2024-12-10,08:30,19:45,YogaZentrum Travemünde,Travemünde,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-yoga-kurse-kurse-nach-kursplan-2?eventDateId=25579334&widgetToken=0kPi6WAFtDs.&,Sport & Bewegung,False
34,"""VON ZAUBERMITTELN UND WUNDERDINGEN"" BUCHILLUSTRATIONEN VON RUTH TESMAR",2024-12-10,2024-12-10,09:00, ,Buchhandlung littera et cetera,Schwerin,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-von-zaubermitteln-und-wunderdingen-buchillustrationen-von-ruth-tesmar?eventDateId=25318607&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
35,"AUSSTELLUNG ""BEGEGNUNG"" DER KüNSTLERINNEN MEGI BALZER UND ULRIKE DILLIG",2024-12-10,2024-12-10,09:00,12:00,Rathaus Heiligenhafen,Heiligenhafen,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-ausstellung-begegnung-der-kuenstlerinnen-megi-balzer-und-ulrike-dillig?eventDateId=25724957&widgetToken=0kPi6WAFtDs.&, ,False
36,"AUSSTELLUNG ""OHNE ZWANG UND PINSEL""",2024-12-10,2024-12-10,09:00, ,Gründungs- und Innovationszentrum Stade,Stade,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-ausstellung-ohne-zwang-und-pinsel?eventDateId=25860206&widgetToken=0kPi6WAFtDs.&, ,False
37,AUSSTELLUNG: WEIHNACHTEN AUF SEE,2024-12-10,2024-12-10,09:00,19:00,Zentralbibliothek,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-ausstellung-weihnachten-auf-see-6?eventDateId=25508439&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
38,BILDUNGSURLAUB: EXCEL FORTSETZUNG: KOMPAKTKURS,2024-12-10,2024-12-10,09:00,15:00,VHS-Zentrum West,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-bildungsurlaub-excel-fortsetzung-kompaktkurs-21-1?eventDateId=24329108&widgetToken=0kPi6WAFtDs.&,Bildungsangebote,False
39,BILDUNGSURLAUB: EXCEL FORTSETZUNG: KOMPAKTKURS,2024-12-10,2024-12-10,09:00,15:00,VHS-Zentrum West,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-bildungsurlaub-excel-fortsetzung-kompaktkurs-35?eventDateId=25810340&widgetToken=0kPi6WAFtDs.&,Bildungsangebote,False
40,DAS DSCHUNGELBUCH,2024-12-10,2024-12-10,09:00, ,Altonaer Theater,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-das-dschungelbuch-3?eventDateId=25266339&widgetToken=0kPi6WAFtDs.&,Bühnenkunst & Theater,False
41,DIE BREMER STADTMUSIKANTEN SPEZIELL FüR SCHULEN + KITAS,2024-12-10,2024-12-10,09:00,10:30,Theater Haus im Park,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-die-bremer-stadtmusikanten-speziell-fuer-schulen-kitas?eventDateId=25441815&widgetToken=0kPi6WAFtDs.&,Theater,False
42,DIE DREI ??? KIDS - DER WEIHNACHTSDIEB,2024-12-10,2024-12-10,09:00, ,Hamburger Kammerspiele,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-die-drei-kids-der-weihnachtsdieb?eventDateId=24501788&widgetToken=0kPi6WAFtDs.&,Bühnenkunst & Theater,False
43,DIE ELBTALAUE – MODELLREGION IM WELTNETZ DER BIOSPHäRENRESERVATE - DIE WELT ZU GAST IN DANNENBERG (ELBE),2024-12-10,2024-12-10,09:00,18:00,Gästeinformation Dannenberg (Elbe),Dannenberg (Elbe),https://hamburgwhl.infomaxnet.de/veranstaltungen/e-die-elbtalaue-modellregion-im-weltnetz-der-der-biosphaerenreservate-die-welt-zu-gast-in-da?eventDateId=19925773&widgetToken=0kPi6WAFtDs.&,Dauerausstellungen,False
44,DIE WEIHNACHTSGANS AUGUSTE,2024-12-10,2024-12-10,09:00, ,Ohnsorg-Theater,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-die-weihnachtsgans-auguste-36?eventDateId=25065546&widgetToken=0kPi6WAFtDs.&,Bühnenkunst & Theater,False
45,DIE WEIHNACHTSGANS AUGUSTE - MäRCHENAUFFüHRUNG DES NORDHARZER STäDTEBUNDTHEATERS,2024-12-10,2024-12-10,09:00, ,Kultur- und Festspielhaus Wittenberge,Wittenberge,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-die-weihnachtsgans-auguste-maerchenauffuehrung-des-nordharzer-staedtebundtheaters-2?eventDateId=23565967&widgetToken=0kPi6WAFtDs.&,Bühnenkunst & Theater,False
46, , , , , , , , , ,False
47, , , , , , , , , ,False
48,EINKAUFSHILFE,2024-12-10,2024-12-10,09:00,11:00,Mehrgenerationenhaus Horneburg (MGH),Horneburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-einkaufshilfe-1?eventDateId=25863135&widgetToken=0kPi6WAFtDs.&,Soziale Dienste & Angebote,False
49,EINSENDESCHLUSS MALWETTBEWERB,2024-12-10,2024-12-10,09:00,12:00,Basses Blatt Verlag GmbH,Bad Segeberg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-einsendeschluss-malwettbewerb?eventDateId=25802239&widgetToken=0kPi6WAFtDs.&, ,False
50,GäRTNERN IN DER STADT,2024-12-10,2024-12-10,09:00,17:00,Museum für Natur und Umwelt,Lübeck,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-gaertnern-in-der-stadt-1?eventDateId=25058160&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
51,"JAN GREGOR PUTENSEN: ""FRüHE MEISTERWERKE""",2024-12-10,2024-12-10,09:00,17:00,Ministerium für Bildung und Kindertagesförderung,Schwerin,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-jan-gregor-putensen-fruehe-meisterwerke?eventDateId=24987331&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
52,KUNSTAUSSTELUNG ZUM ADVENT,2024-12-10,2024-12-10,09:00,13:00,Gold- und Silberschmiede „Seemannsgold“,Glückstadt,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-kunstausstelung-zum-advent?eventDateId=25532194&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
53,NIEDEREGGER WEIHNACHTSBASAR,2024-12-10,2024-12-10,09:00,19:00,Café Niederegger,Lübeck,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-niederegger-weihnachtsbasar-1?eventDateId=25476212&widgetToken=0kPi6WAFtDs.&,Weihnachtsmärkte,False
54,SCHWITZEN IM SITZEN,2024-12-10,2024-12-10,09:00, ,Gesundheitszentrum Büsum,Büsum,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-schwitzen-im-sitzen?eventDateId=25787952&widgetToken=0kPi6WAFtDs.&, ,False
55,UNSERE WAKENITZ,2024-12-10,2024-12-10,09:00,17:00,Museum für Natur und Umwelt,Lübeck,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-unsere-wakenitz-1?eventDateId=25061530&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
56,WEIHNACHTSMARKT,2024-12-10,2024-12-10,09:00, ,Familie Wittmaack,Nordermeldorf,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-weihnachtsmarkt-1?eventDateId=25489677&widgetToken=0kPi6WAFtDs.&, ,False
57,WEITE UND LICHT – NORDDEUTSCHE LANDSCHAFTSMALEREI – DAMALS UND HEUTE,2024-12-10,2024-12-10,09:00,20:00,Elbschloss Residenz (Residenz Galerie),Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-weite-und-licht-norddeutsche-landschaftsmalerei-damals-und-heute?eventDateId=25430181&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
58,WOCHENMARKT IN DER MöLLNER LANDSTRAẞE,2024-12-10,2024-12-10,09:00,13:00,Möllner Landstraße,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-wochenmarkt-in-der-moellner-landstrasse-3?eventDateId=22862819&widgetToken=0kPi6WAFtDs.&,Wochenmärkte,False
59,"YOGA, TANZ, FUNCTIONAL TRAINING | KURSE NACH KURSPLAN",2024-12-10,2024-12-10,09:00,21:00,Yoga Travemünde,Travemünde,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-yoga-tanz-functional-training-kurse-nach-kursplan-2?eventDateId=25061981&widgetToken=0kPi6WAFtDs.&,Sport & Bewegung,False
60,KUNSTAUSSTELLUNG MICHAEL WEIGEL,2024-12-10,2024-12-10,09:30,18:30,Galerie im Maritim Strandhotel Travemünde,Travemünde,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-kunstausstellung-michael-weigel-5?eventDateId=25059083&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
61,MACHMITMäRCHENTHEATER,2024-12-10,2024-12-10,09:30, ,Kulturhaus Süderelbe,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-machmitmaerchentheater?eventDateId=25133786&widgetToken=0kPi6WAFtDs.&,Theater,False
62,TAGESLICHTGERäTSITZUNGEN IM DEZEMBER – FüR MEHR ENERGIE UND GUTE LAUNE,2024-12-10,2024-12-10,09:30,18:00,Haus der Begegnung,Quickborn,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-tageslichtgeraetsitzungen-im-dezember-fuer-mehr-energie-und-gute-laune?eventDateId=25809496&widgetToken=0kPi6WAFtDs.&, ,False
63,'SO IN DER ART' KUNSTAUSSTELLUNG,2024-12-10,2024-12-10,10:00,21:00,JUPITER Hamburg,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-so-in-der-art-kunstausstellung?eventDateId=25643902&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
64,34. WILIGRADER KUNSTBÖRSE,2024-12-10,2024-12-10,10:00, ,Schloss Wiligrad,Lübstorf,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-34-wiligrader-kunstboerse?eventDateId=25478580&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
65,ABENTEUER ARCHäOLOGIE,2024-12-10,2024-12-10,10:00, ,Archäologisches Museum Hamburg,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-archaeologische-dauerausstellung?eventDateId=25730656&widgetToken=0kPi6WAFtDs.&,Dauerausstellungen,False
66,ACHT JAHRHUNDERTE KUNST,2024-12-10,2024-12-10,10:00,18:00,Hamburger Kunsthalle,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-acht-jahrhunderte-kunst?eventDateId=20747087&widgetToken=0kPi6WAFtDs.&,Dauerausstellungen,False
67,AUF ZUCKER,2024-12-10,2024-12-10,10:00, ,FUNDUS THEATER,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-auf-zucker-9?eventDateId=24974276&widgetToken=0kPi6WAFtDs.&,"Theater, Bühnenkunst & Theater",False
68,AUGMENTED REALITY-TOUR »TATORT GERRESHEIM«,2024-12-10,2024-12-10,10:00,17:00,Günter Grass-Haus,Lübeck,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-augmented-reality-tour-tatort-gerresheim-2?eventDateId=25056756&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
69,"AUSSTELLUNG ""SABRINA PODEMSKI – REPEAT, NOT RETURN""",2024-12-10,2024-12-10,10:00,13:00,Museum gegenstandsfreier Kunst,Otterndorf,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-ausstellung-sabrina-podemski-repeat-not-return?eventDateId=25452381&widgetToken=0kPi6WAFtDs.&,Dauerausstellungen,False
70,AUSWANDERERMUSEUM BALLINSTADT,2024-12-10,2024-12-10,10:00,18:00,BallinStadt - Das Auswanderermuseum Hamburg,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-dauerausstellung-auswanderermuseum-ballinstadt?eventDateId=21047386&widgetToken=0kPi6WAFtDs.&,Dauerausstellungen,False
71,"BERATUNG FüR ELTERN, KINDER & JUGENDLICHE VOM DIAKONIEVERBAND",2024-12-10,2024-12-10,10:00,18:00,Familien-Informations-Zentrum FIZ,Harsefeld,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-beratung-fuer-eltern-kinder-jugendliche-vom-diakonieverband?eventDateId=24837390&widgetToken=0kPi6WAFtDs.&,Information & Beratung,False
72,BESICHTIGUNG DER ST. BARTHOLOMäUS-KIRCHE,2024-12-10,2024-12-10,10:00, ,St. Bartholomäus-Kirche Wesselburen,Wesselburen,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-besichtigung-der-st-bartholomaeus-kirche?eventDateId=25326623&widgetToken=0kPi6WAFtDs.&, ,False
73,DAMENSAUNA IN DER KLEINEN SAUNA IM SALü!,2024-12-10,2024-12-10,10:00,22:00,Salü Salztherme Lüneburg,Lüneburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-damensauna-in-der-kleinen-sauna-im-salue?eventDateId=25509890&widgetToken=0kPi6WAFtDs.&, ,False
74,DER DANZIGER TEXTILSCHATZ IM ZEICHEN EUROPäISCHER FREUNDSCHAFT,2024-12-10,2024-12-10,10:00,17:00,St. Annen-Museum,Lübeck,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-der-danziger-textilschatz-im-zeichen-europaeischer-freundschaft-1?eventDateId=25057445&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
75,DER WEIHNACHTSBRIEFKASTEN IN DER STADTBIBLIOTHEK öFFNET,2024-12-10,2024-12-10,10:00,18:00,Stadtbibliothek Wismar im Zeughaus,Wismar,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-der-weihnachtsbriefkasten-in-der-stadtbibliothek-oeffnet?eventDateId=25694111&widgetToken=0kPi6WAFtDs.&,Festivals & Feste,True
76,DIE MORGENSINGER DER KIRCHENGEMEINDE WENTORF,2024-12-10,2024-12-10,10:00,11:30,Martin-Luther-Kirche Wentorf,Wentorf bei Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-die-morgensinger-der-kirchengemeinde-wentorf-1?eventDateId=22273146&widgetToken=0kPi6WAFtDs.&,Begegnungsangebote,False
77,ENTDECKE DIE MILKA VIDEO- UND FOTOBOX,2024-12-10,2024-12-10,10:00,20:00,Alstertal Einkaufszentrum,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-entdecke-die-milka-video-und-fotobox?eventDateId=25798651&widgetToken=0kPi6WAFtDs.&, ,False
78, , , , , , , , , ,False
79,EXTRA TIME,2024-12-10,2024-12-10,10:00,17:00,Kunsthalle St. Annen,Lübeck,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-extra-time-1?eventDateId=25057850&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
80,FILMERLEBNIS FISCHBAHNHOF360,2024-12-10,2024-12-10,10:00,18:00,Fischbahnhof,Bremerhaven,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-filmerlebnis-fischbahnhof360?eventDateId=24459543&widgetToken=0kPi6WAFtDs.&,"Ausstellungen, Ausstellungen",False
81,FORTBILDUNG PRäVENTION SEXUALISIERTE GEWALT,2024-12-10,2024-12-10,10:00,17:00,Diakonisches Werk Hamburg,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-fortbildung-praevention-sexualisierte-gewalt?eventDateId=25589436&widgetToken=0kPi6WAFtDs.&,Religion & Spiritualität,False
82,"FOTOAUSSTELLUNG ""WEITE WELT""",2024-12-10,2024-12-10,10:00,12:00,Christuskirche Garstedt,Norderstedt,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-fotoausstellung-weite-welt?eventDateId=25668291&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
83,FOTOAUSSTELLUNG - LICHTER DER NACHT,2024-12-10,2024-12-10,10:00,18:00,felto - Filzwelt,Soltau,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-fotoausstellung-lichter-der-nacht?eventDateId=25195154&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
84,FOTOAUSSTELLUNG „UNSER BERGEDORF“ WILLI ECKLOFF,2024-12-10,2024-12-10,10:00,18:00,PLIETSCH,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-fotoausstellung-unser-bergedorf-willi-eckloff?eventDateId=25730318&widgetToken=0kPi6WAFtDs.&,Ausstellungen,False
85,GEDICHTE FüR WICHTE,2024-12-10,2024-12-10,10:00,11:00,Bücherhalle Volksdorf,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-gedichte-fuer-wichte-723?eventDateId=25508440&widgetToken=0kPi6WAFtDs.&,Lesungen,False
86,GEDICHTE FüR WICHTE,2024-12-10,2024-12-10,10:00,10:30,Bücherhalle Langenhorn,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-gedichte-fuer-wichte-724?eventDateId=25508442&widgetToken=0kPi6WAFtDs.&,Lesungen,False
87,"GESPRäCHSGRUPPE ""DIALOG IN DEUTSCH""",2024-12-10,2024-12-10,10:00,11:00,Bücherhalle Wandsbek,Hamburg,https://hamburgwhl.infomaxnet.de/veranstaltungen/e-gespraechsgruppe-dialog-in-deutsch-3622?eventDateId=25508445&widgetToken=0kPi6WAFtDs.&,Bildungsangebote,False
