,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
331,Live-Jazz - Torsten de Winkel Group,2024-12-18,2024-12-18,20:30, ,Pony Bar,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348799/150895798,konzerte,True
332,BIRDLAND VOCAL SESSION FEAT. SUSANNE EHRCHEN & PAISLEY PEOPLE,2024-12-18,2024-12-18,20:30, ,Birdland Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40345211/150880460,konzerte,True
333,Dominik Raab Quartet feat. Tony Lakatos,2024-12-18,2024-12-18,20:30, ,Nica Jazz Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351552/150908521,konzerte,True
334,Weihnachtslieder zum mitsingen,2024-12-19,2024-12-19,18:30, ,Haus im Park,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40369625/150961317,konzerte,True
335,Andachten nach Taizé,2024-12-19,2024-12-19,19:00, ,St.-Martins-Kirche,Jesteburg,https://veranstaltungen.meinestadt.de/jesteburg/event-detail/40351917/150909695,konzerte,True
336,"Beatles-Songs mit ""Nowhere Men""",2024-12-19,2024-12-19,19:00, ,"Parkresidenz Greve& Co. KG, Parkresidenz Rahlstedt",Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40343211/150876537,konzerte,True
337,AARON - Ausverkauft,2024-12-19,2024-12-19,19:00, ,Molotow,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40258768/150627386,konzerte,True
338,SPH MUSIC MASTERS,2024-12-19,2024-12-19,19:30, ,Cascadas,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350569/150904005,konzerte,True
339,Tan LeRacoon &Racoonery,2024-12-19,2024-12-19,19:30, ,Molotow,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347948/150892658,konzerte,True
340,Orgelmusik zur Abendzeit: Ewige Klänge - Bach in Vollendung,2024-12-19,2024-12-19,19:30, ,Christuskirche Othmarschen,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347951/150892662,konzerte,True
341,Miss May I,2024-12-19,2024-12-19,19:30, ,LOGO,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40166602/150403969,konzerte,True
342,WEIHNUKKA,2024-12-19,2024-12-19,19:30, ,TONALi SAAL,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351391/150907918,konzerte,True
343,Miss May I,2024-12-19,2024-12-19,19:30, ,Logo,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348021/150892925,konzerte,True
344,Nordic Christmas,2024-12-19,2024-12-19,19:30, ,Elbphilharmonie (Kleiner Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40352403/150911950,konzerte,True
345,Apollo Brown & Friends,2024-12-19,2024-12-19,20:00, ,Hebebühne,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40145690/150393063,konzerte,True
346,Das Gitarrenorchester Gilbert Couché,2024-12-19,2024-12-19,20:00, ,Hafenbahnhof,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350794/150905058,konzerte,True
347,Choir of St John’s Cambridge / Thomas Trotter,2024-12-19,2024-12-19,20:00, ,Elbphilharmonie (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349974/150901522,konzerte,True
348,Weihnachtliche Besinnung,2024-12-19,2024-12-19,20:00, ,Kirche St. Johannis-Harvestehude,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347473/150890191,konzerte,True
349,The Rattles,2024-12-19,2024-12-19,20:00, ,FORUM Schenefeld,Schenefeld b. Hamburg,https://veranstaltungen.meinestadt.de/schenefeld-hamburg/event-detail/36437697/150009998,konzerte,True
350,Aaron - wogehtdashin? Tour 2024,2024-12-19,2024-12-19,20:00, ,Bahnhof Pauli,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40236744/150559981,konzerte,True
351,Ulrich Tukur & Die Rhythmus Boys,2024-12-19,2024-12-19,20:00, ,St. Pauli Theater,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/35527096/119654393,konzerte,True
352,Peter and the Test Tube Babies,2024-12-19,2024-12-19,20:00, ,Markthalle Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36775190/120011677,konzerte,True
353,Rojda,2024-12-19,2024-12-19,20:00, ,Friedrich-Ebert-Halle,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40219391/150513381,konzerte,True
354,Apollo Brown & Friends,2024-12-19,2024-12-19,20:00, ,Hebebühne,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350218/150902624,konzerte,True
355,Probe Streetband der Buxtehuder Musikzüge,2024-12-19,2024-12-19,20:00, ,Schießsportanlage Schützenverein Altkloster,Hansestadt Buxtehude,https://veranstaltungen.meinestadt.de/buxtehude/event-detail/40347640/150890951,konzerte,True
356,Peter and the Test Tube Babies,2024-12-19,2024-12-19,20:00, ,Markthalle,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40345517/150881522,konzerte,True
357,Die goldenen Zitronen,2024-12-19,2024-12-19,20:00, ,Kampnagel – K6,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40072907/150204837,konzerte,True
358,Aaron - wogehtdashin? Tour 2024/2025,2024-12-19,2024-12-19,20:00, ,Bahnhof Pauli,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40155509/150377940,konzerte,True
359,Krälfe & Waran,2024-12-19,2024-12-19,20:00, ,Hafenklang,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348854/150896010,konzerte,True
360,ADI’S JAZZY XMAS SPECIAL,2024-12-19,2024-12-19,20:30, ,Cotton Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40252576/150608400,konzerte,True
361,H! SPENCER,2024-12-19,2024-12-19,21:00, ,KNUST,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40206660/150485836,konzerte,True
362,HI! SPENCER,2024-12-19,2024-12-19,21:00, ,Knust,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40352931/150913929,konzerte,True
363,Sternenleuchten: Kinderkonzert „Viva Vivaldi“,2024-12-20,2024-12-20,16:00, ,Kulturküche Alsterdorf,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350104/150901965,konzerte,True
364,Kabel JO,2024-12-20,2024-12-20,17:00, ,Zinnschmelze,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349229/150897426,konzerte,True
365,Polizeichor Hamburg,2024-12-20,2024-12-20,18:30, ,Laeiszhalle (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40346384/150885242,konzerte,True
366,GZUZ & Bonez MC - Highnachten 2024,2024-12-20,2024-12-20,19:00, ,Barclays Arena,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36577593/150070413,konzerte,True
367,Gzuz & Bonez MC | Logen-Seat in der Ticketmaster Suite,2024-12-20,2024-12-20,19:00, ,Barclays Arena,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40205790/150483824,konzerte,True
368,Swinging Santa Claus | Sara Dähn & Thomas Blaeschke - Unplugged,2024-12-20,2024-12-20,19:00, ,Hauptkirche St. Katharinen,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36784341/150651454,konzerte,True
369,MONTREAL Live in Hamburg (Teil1),2024-12-20,2024-12-20,19:00, ,Markthalle,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349529/150899397,konzerte,True
370,"Swinging Santa Claus - Christmas meets Rock, Pop, Musical & Chanson",2024-12-20,2024-12-20,19:00, ,Hauptkirche St. Katharinen,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351723/150908965,konzerte,True
371,GZUZ & Bonez MC - Highnachten 2024,2024-12-20,2024-12-20,19:00, ,Barclays Arena,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348598/150895158,konzerte,True
372,Waldgeist Kartell - Abschied/ feat.: Beifang/ DJ TOFUWABOHU,2024-12-20,2024-12-20,19:01, ,Stellwerk Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40352729/150913023,konzerte,True
373,Torfrock - Bagaluten-Wiehnachts Tour,2024-12-20,2024-12-20,19:30, ,Sporthalle Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36198852/119775488,konzerte,True
374,Torfrock - Beinharte Bagaluten-Wiehnacht 2024,2024-12-20,2024-12-20,19:30, ,Sporthalle Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40346033/150883961,konzerte,True
375,Le Fly,2024-12-20,2024-12-20,20:00, ,Fabrik,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36762329/119984406,konzerte,True
376,Montreal - Am Achteck nichts Neues Tour 2024,2024-12-20,2024-12-20,20:00, ,Markthalle Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40091728/150237312,konzerte,True
377,VOICES FOR CHILDREN - Charity-Konzert 30 Jahre Michael Stich Stiftung,2024-12-20,2024-12-20,20:00, ,Elbphilharmonie - Großer Saal,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40290096/150731017,konzerte,True
378,HBz - FAMILY TOUR 2024 - Zusatzshow,2024-12-20,2024-12-20,20:00, ,Docks,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351662/150908844,konzerte,True
379,Hannah Schlubeck / Isabel Moreton,2024-12-20,2024-12-20,20:00, ,Laeiszhalle (Kleiner Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347411/150889880,konzerte,True
380,Hannah Schlubeck / Isabel Moreton,2024-12-20,2024-12-20,20:00, ,Laeiszhalle (Kleiner Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347411/150889880,konzerte,True
381,HBz - FAMILY TOUR 2024,2024-12-20,2024-12-20,20:00, ,Docks,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36557417/120023359,konzerte,True
382,Bon Scott,2024-12-20,2024-12-20,20:00, ,Logo,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36178703/150548669,konzerte,True
383,Stockmann & Friends,2024-12-20,2024-12-20,20:00, ,MS Stubnitz,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40188021/150447225,konzerte,True
384,Stockmann & Friends,2024-12-20,2024-12-20,20:00, ,MS Stubnitz,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40352585/150912673,konzerte,True
385,Montreal - Am Achteck nichts Neues Tour 2024,2024-12-20,2024-12-20,20:00, ,Markthalle,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40352681/150912927,konzerte,True
386,Alex Diehl - Diehlicious Christmas,2024-12-20,2024-12-20,20:00, ,Bahnhof Pauli,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36664582/150080411,konzerte,True
387,SingAlong - Das große Mitsing-Event | Weihnachtslieder,2024-12-20,2024-12-20,20:00, ,Cascadas,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347213/150888525,konzerte,True
388,Voices for Children,2024-12-20,2024-12-20,20:00, ,Elbphilharmonie (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349476/150899165,konzerte,True
389,LE FLY - Live in Hamburg,2024-12-20,2024-12-20,20:00, ,FABRIK,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349995/150901605,konzerte,True
390,LUCAS UECKER,2024-12-20,2024-12-20,20:30, ,Birdland Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347578/150890743,konzerte,True
391,SHREVEPORT RHYTHM,2024-12-20,2024-12-20,20:30, ,Cotton Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347995/150892797,konzerte,True
392,New York Voices - Weihnachtsprogramm,2024-12-20,2024-12-20,20:30, ,Nica Jazz Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40164501/150397751,konzerte,True
393,Shoki,2024-12-20,2024-12-20,20:30, ,Mojo Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36739173/119951128,konzerte,True
394,Bad Penny - Irish Scottish Wiehnacht,2024-12-20,2024-12-20,20:30, ,Klangbar,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36782258/150270817,konzerte,True
395,New York Voices - Weihnachtsprogramm,2024-12-20,2024-12-20,20:30, ,Nica Jazz Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40346968/150887746,konzerte,True
396,Shoki - Tour 2024,2024-12-20,2024-12-20,20:30, ,Mojo Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351559/150908530,konzerte,True
397,Jimmy Cornett,2024-12-20,2024-12-20,21:00, ,Marias Ballroom,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/35999539/150440728,konzerte,True
398,Banda Ashé (HH),2024-12-20,2024-12-20,21:00, ,Hafenklang,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350874/150905561,konzerte,True
399,Cosmic Jazz | Planetarium Hamburg,2024-12-20,2024-12-20,21:15, ,Planetarium,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36506805/150400740,konzerte,True
400,Nussknacker und Mausekönig,2024-12-21,2024-12-21,11:00, ,Elbphilharmonie (Kleiner Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40346462/150885781,konzerte,True
401,Wiener Sängerknaben,2024-12-21,2024-12-21,11:00, ,Elbphilharmonie (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350155/150902288,konzerte,True
402,Weihnachtsoratorium für Kinder,2024-12-21,2024-12-21,15:00, ,St. Lukas-Kirche Fuhlsbüttel,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350649/150904385,konzerte,True
403,VDSIS - CHRISTMAS-CONTEST - Hamburg 2024,2024-12-21,2024-12-21,16:00, ,Stadtteilschule Niendorf,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40343257/150876616,konzerte,True
404,VDSIS - CHRISTMAS-CONTEST - Hamburg 2024,2024-12-21,2024-12-21,16:00, ,Stadtteilschule Niendorf,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40358089/150930965,konzerte,True
405,Weihnachtliche Chor- und Orgelmusik,2024-12-21,2024-12-21,17:00, ,Hauptkirche St. Katharinen,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348434/150894535,konzerte,True
406,Bach: Weihnachtsoratium 1+3 und Magnificat,2024-12-21,2024-12-21,17:00, ,St. Lukas-Kirche Fuhlsbüttel,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351962/150909871,konzerte,True
407,Hamburger Frauenchor musica mundi,2024-12-21,2024-12-21,17:00, ,Versöhnungskirche,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351624/150908667,konzerte,True
408,Weihnachtskonzert mit dem LOLA Chor und den Gospel Junction,2024-12-21,2024-12-21,17:30, ,Auferstehungskirche Hamburg-Lohbrügge,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351472/150908224,konzerte,True
409,RnB & Paint,2024-12-21,2024-12-21,18:00, ,Püük - Fein + Herausgeputzt,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36783337/150924575,konzerte,True
410,"J.S. Bach: Weihnachtsoratorium Teil I-III, Konzertchor Buchholz",2024-12-21,2024-12-21,18:00, ,St. Johannis Kirche,Buchholz/Nordheide,https://veranstaltungen.meinestadt.de/buchholz-nordheide/event-detail/40349688/150900163,konzerte,True
411,Der Quempas,2024-12-21,2024-12-21,18:00, ,Gemeindehaus Christuskirche Eimsbüttel,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40428114/151126021,konzerte,True
412,Merry LuXmas - Weihnachtliche Chormusik,2024-12-21,2024-12-21,18:00, ,St. Johannis-Kirche Eppendorf,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348850/150895935,konzerte,True
413,10. Benefizkonzert für die Flüchtlingshilfe,2024-12-21,2024-12-21,18:00, ,Kirche am Rockenhof,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40332940/150851143,konzerte,True
414,"Vokalensemble ""Harmonie""",2024-12-21,2024-12-21,18:00, ,Gethsemane-Kirche Neuschönningstedt,Reinbek,https://veranstaltungen.meinestadt.de/reinbek/event-detail/40355715/150922709,konzerte,True
415,Winter Solstice Celebration - Ecstatic Dance Hamburg,2024-12-21,2024-12-21,18:30, ,resonanzraum - Hochbunker,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40324642/150832111,konzerte,True
416,"Jauchzet, frohlocket! - Bach zur Weihnacht",2024-12-21,2024-12-21,19:00, ,Hauptkirche St. Petri,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40346682/150886679,konzerte,True
417,ADAM ANGST,2024-12-21,2024-12-21,19:00, ,Molotow,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40309821/150793573,konzerte,True
418,Weihnachtskonzert brass con brio,2024-12-21,2024-12-21,19:00, ,Hauptkirche St. Nikolai am Klosterstern,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351621/150908662,konzerte,True
419,BLESSED ACCELERATION + NIXON NOW,2024-12-21,2024-12-21,19:00, ,Molotow,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349777/150900600,konzerte,True
420,Tango meets Orient präsentiert türkisch - orientalisch Tango,2024-12-21,2024-12-21,19:15, ,Mut! Theater,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40353249/150915688,konzerte,True
421,Jazzy Christmas,2024-12-21,2024-12-21,19:30, ,Musikschule Hausmusik,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40422924/151110530,konzerte,True
422,Elche. Elfen. Nordlicht.,2024-12-21,2024-12-21,19:30, ,Elbphilharmonie (Kleiner Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40346032/150883960,konzerte,True
423,Let It Snow! - The Christmas Show,2024-12-21,2024-12-21,20:00, ,Burg Seevetal,Seevetal,https://veranstaltungen.meinestadt.de/seevetal/event-detail/36688510/119853239,konzerte,True
424,Inga Rumpf & Friends,2024-12-21,2024-12-21,20:00, ,Fabrik,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36016933/119656714,konzerte,True
425,HBz - FAMILY TOUR 2024,2024-12-21,2024-12-21,20:00, ,Docks,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349253/150897753,konzerte,True
426,The Outside Track - live in Hamburg,2024-12-21,2024-12-21,20:00, ,Monkeys Music Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347044/150887971,konzerte,True
427,ART-Musik-Tage LOUNGE BROTHERS * Christmas Concert,2024-12-21,2024-12-21,20:00, ,ART Galerie Sinnfall,Buchholz/Nordheide,https://veranstaltungen.meinestadt.de/buchholz-nordheide/event-detail/40377008/150983086,konzerte,True
428,Let It Snow! - The Christmas Show,2024-12-21,2024-12-21,20:00, ,Burg Seevetal,Seevetal,https://veranstaltungen.meinestadt.de/seevetal/event-detail/40440420/151167159,konzerte,True
429,Winterhuder Tanznacht | die Ü40 Kultparty,2024-12-21,2024-12-21,20:00, ,Goldbekhaus,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40440637/151168474,konzerte,True
430,Ramzey - Unter einer Sonne Tour 2024,2024-12-21,2024-12-21,20:00, ,Hebebühne,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36674690/119830131,konzerte,True
431,Revolverheld - Homecoming 2024,2024-12-21,2024-12-21,20:00, ,Sporthalle Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36707919/119890665,konzerte,True
432,Delagha Surood - Tour 2022,2024-12-21,2024-12-21,20:00, ,Masal Deluxe Events,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40003262/150024520,konzerte,True
433,Händel: Jephtha,2024-12-21,2024-12-21,20:00, ,Elbphilharmonie (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40345846/150882858,konzerte,True
434,Chorkonzert im Kerzenschein,2024-12-21,2024-12-21,20:00, ,Hauptkirche St. Katharinen,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40394611/151036854,konzerte,True
435,Sing dela Sing: Alle singen - all night long,2024-12-21,2024-12-21,20:00, ,Gruenspan,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36080340/150397874,konzerte,True
436,Sing dela Sing: Alle singen - all night long,2024-12-21,2024-12-21,20:00, ,Gruenspan,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351816/150909191,konzerte,True
437,Ramzey - Unter einer Sonne Tour 2024,2024-12-21,2024-12-21,20:00, ,Hebebühne,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40346167/150884337,konzerte,True
438,Inga Rumpf & Friends,2024-12-21,2024-12-21,20:00, ,FABRIK,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350795/150905059,konzerte,True
439,Torsten Goods,2024-12-21,2024-12-21,20:30, ,Nica Jazz Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348541/150894962,konzerte,True
440,Torsten Goods - Soul Searching Christmas Special,2024-12-21,2024-12-21,20:30, ,Nica Jazz Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40166738/150404628,konzerte,True
441,JAN FISCHERS BOOGIE NIGHT,2024-12-21,2024-12-21,20:30, ,Cotton Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40353069/150914554,konzerte,True
442,20 JAHRE JAN FISCHERS COTTON CLUB BOOGIE NIGHT,2024-12-21,2024-12-21,20:30, ,Cotton Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40250666/150601445,konzerte,True
443,PETER WÖLPL FEAT. DANIEL SCHOLZ,2024-12-21,2024-12-21,20:30, ,Birdland Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348468/150894641,konzerte,True
444,OCEANVS ORIENTALIS & ILHAN ERSAHIN,2024-12-21,2024-12-21,21:00, ,Knust,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348713/150895507,konzerte,True
445,Jimmy Cornett And The Deadmen,2024-12-21,2024-12-21,21:00, ,Marias Ballroom,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40198918/150469563,konzerte,True
446,Oceanvs Orientalis & Ilhan Ersahin - Abgesagt,2024-12-21,2024-12-21,21:00, ,KNUST,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40267217/150654524,konzerte,True
447,Oldschool Beats Vol.12 @ Coda Hamburg - 90s and 2000s Hip Hop & RnB Only!,2024-12-21,2024-12-21,23:00, ,Coda Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40299404/150764052,konzerte,True
448,Oldschool Beats Vol.12,2024-12-21,2024-12-21,23:00, ,Nomad Restaurant,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40345637/150882078,konzerte,True
449,Oldschool Beats - Nomad Hamburg,2024-12-21,2024-12-21,23:00, ,Nomad Restaurant,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40166720/150406626,konzerte,True
450,Beats United - Abgesagt,2024-12-21,2024-12-21,23:00, ,Lola Kulturzentrum,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40206066/150484539,konzerte,True
451,AFRO SLOT X-MAS,2024-12-21,2024-12-21,23:00, ,Knust,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40428106/151126001,konzerte,True
452,Jauchzt! Chormusik zur Advents-und Weihnachtszeit,2024-12-22,2024-12-22,10:00, ,St. Johannis-Kirche Eppendorf,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350272/150902799,konzerte,True
453,Ronny Heinrich und sein Orchester,2024-12-22,2024-12-22,11:00, ,Laeiszhalle (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40352498/150912277,konzerte,True
454,Addi Münsters Old Merry Tale Jazzband,2024-12-22,2024-12-22,11:30, ,FABRIK,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40229213/150538004,konzerte,True
455,Addi Münsters Old Merry Tale Jazzband,2024-12-22,2024-12-22,11:30, ,Fabrik,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36723915/119918380,konzerte,True
456,Tanz-Workshop Discofox,2024-12-22,2024-12-22,14:00, ,Zentralbibliothek,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40352979/150914101,konzerte,True
457,J. S. Bach: Weihnachtsoratorium I-III,2024-12-22,2024-12-22,15:30, ,Hauptkirche St. Michaelis zu Hamburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40377430/150985529,konzerte,True
458,Finkwarder Speeldeel,2024-12-22,2024-12-22,16:00, ,Empore,Buchholz/Nordheide,https://veranstaltungen.meinestadt.de/buchholz-nordheide/event-detail/40428626/151129343,konzerte,True
459,Kaffeehausmusik – Konertz Trio,2024-12-22,2024-12-22,16:00, ,Brakula – Bramfelder Kulturladen,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40346574/150886312,konzerte,True
460,Weihnachtsoratorium für Schulkinder,2024-12-22,2024-12-22,16:00, ,Kirche am Markt Blankenese,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40383461/151005130,konzerte,True
461,Adventskonzert in Maria Grün,2024-12-22,2024-12-22,16:00, ,Kirche Maria Grün,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40383193/151003529,konzerte,True
462,NUN SINGET UND SEID FROH - mit der Compagnia Vocale,2024-12-22,2024-12-22,17:00, ,Mennonitenkirche Altona,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40366153/150949233,konzerte,True
463,WIlhelmsburger Weihnachtssingen,2024-12-22,2024-12-22,17:00, ,Ev.-luth. Reiherstieg-Kirchengemeinde - Wilhelmsburg,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40383502/151005374,konzerte,True
464,Ottenser Orgelherbst 2024 – Wunschkonzert - Enno Gröhn,2024-12-22,2024-12-22,17:00, ,St. Marien Altona,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40355076/150918952,konzerte,True
465,»Peaceful Christmas«,2024-12-22,2024-12-22,18:00, ,Laeiszhalle (Kleiner Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347025/150887892,konzerte,True
466,Kilkenny Band Kirchentour 2024/25,2024-12-22,2024-12-22,18:00, ,Kirche Apensen,Apensen,https://veranstaltungen.meinestadt.de/apensen/event-detail/40352127/150910708,konzerte,True
467,Adventskonzert zum 4.Advent mit Klarinette,2024-12-22,2024-12-22,18:00, ,Lutherkirche Bahrenfeld (Gemeindehaus),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40383156/151003358,konzerte,True
