,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
49,"BUSFAHRT ZUM WEIHNACHTSMARKT ""GUT STOCKSEEHOF""",2024-12-05,2024-12-05,10:15, ,ZOB,Kellenhusen,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-busfahrt-zum-weihnachtsmarkt-gut-stockseehof?eventDateId=2108706&widgetToken=zOpiJSoCowQ.&,sonstige Ausflüge & Führungen,False
50,"""AMRUMS NATUR ERLEBEN""",2024-12-05,2024-12-05,10:30, ,NaTour-Düne,Wittdün auf Amrum,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-amrums-natur-erleben-207?eventDateId=2057874&widgetToken=zOpiJSoCowQ.&,"Kinder, Natur",False
51,AUSSTELLUNGSFüHRUNG MIT FüTTERUNG DER AQUARIENTIERE,2024-12-05,2024-12-05,10:30,12:00,"NatourDüne, Am Schwimmbad 1, 25946 Wittdün",Wittdün,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-ausstellungsfuehrung-mit-fuetterung-der-aquarientiere?eventDateId=2095482&widgetToken=zOpiJSoCowQ.&,"Ausstellung, Barrierefrei, Familie & Kinder, Familie / Kinder, Führung, Indoor",False
52,TIERE IM HOTEL,2024-12-05,2024-12-05,10:30,11:40,"Theater Lübeck, Großes Haus",Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-tiere-im-hotel-1?eventDateId=2083175&widgetToken=zOpiJSoCowQ.&,Theater & Schauspiel,False
53,BUDDENBROOKS IM BEHNHAUS,2024-12-05,2024-12-05,11:00,18:00,Museum Behnhaus Drägerhaus,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-buddenbrooks-im-behnhaus-42?eventDateId=1829814&widgetToken=zOpiJSoCowQ.&,Ausstellungen,False
54, , , , , , , ,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-buddenbrooks-im-behnhaus-42?eventDateId=1829814&widgetToken=zOpiJSoCowQ.&, ,False
55,BUDDENBROOKS IM BEHNHAUS,2024-12-05,2024-12-05,11:00, ,Museum Behnhaus Drägerhaus,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-buddenbrooks-im-behnhaus-41?eventDateId=2049129&widgetToken=zOpiJSoCowQ.&,sonstige Seminare & Kurse,False
56,DEICHWANDERUNG: GESCHICHTE & NATUR,2024-12-05,2024-12-05,11:00,12:30,Schutzstation Beltringharder Koog,Reußenköge,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-deichbau-frueher-und-heute-oder-moderner-kuesten-und-naturschutz?eventDateId=2048816&widgetToken=zOpiJSoCowQ.&, ,False
57,FREDDY MERCURY,2024-12-05,2024-12-05,11:00,18:00,Ernst Barlach Museum,Wedel,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-freddy-mercury?eventDateId=2091396&widgetToken=zOpiJSoCowQ.&,sonstige Seminare & Kurse,False
58,FüHRUNG: GESCHICHTE UND NATUR DES BELTRINGHARDER KOOGS,2024-12-05,2024-12-05,11:00,12:30,"nördlich von Nordstrand / Husum (Arlau Schleuse, Hattstedter Koog 42, 25856 Hattstedter Marsch) Treffpunkt: Info-Schaukasten",Hattstedter Marsch,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-fuehrung-geschichte-und-natur-des-beltringharder-koogs?eventDateId=2094457&widgetToken=zOpiJSoCowQ.&,"Führung, Nationalpark & Wattenmeer, Naturkunde, Outdoor, Pflanzenkundliche Führungen, sonstige Ausflüge & Führungen, sonstige Naturkunde, Wattwanderungen",False
59,GALERIE ANJA ES: KUNST!,2024-12-05,2024-12-05,11:00,17:00,Galerie Anja Es in der Alten Vogtei | Beletage,Travemünde,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-galerie-anja-es-kunst-3?eventDateId=1979099&widgetToken=zOpiJSoCowQ.&,Ausstellungen,False
60,"GROẞE HAFENRUNDFAHRT UND NATURSCHUTZGEBIETE | 11.00, 12.30, 14.00, 15.30, 17.00 UHR",2024-12-05,2024-12-05,11:00,18:00,ab / an: Überseebrücke 2,Travemünde,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-grosse-hafenrundfahrt-und-naturschutzgebiete-1100-1230-1400-1530-1700-uhr-1?eventDateId=2008820&widgetToken=zOpiJSoCowQ.&, ,False
61,HAFENGLüHEN,2024-12-05,2024-12-05,11:00,21:00,am Drehbrückenplatz,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-hafengluehen?eventDateId=1979019&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
62,HEIDER WINTERWELT,2024-12-05,2024-12-05,11:00, ,Marktplatz Heide,Heide,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-heider-winterwelt-1?eventDateId=1910412&widgetToken=zOpiJSoCowQ.&,"sonstige Feste & Märkte, Weihnachtsmärkte",False
63,HISTORISCHER WEIHNACHTSMARKT,2024-12-05,2024-12-05,11:00,21:00,an der Marienkirche,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-historischer-weihnachtsmarkt?eventDateId=1979906&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
64,KUNSTHANDWERKERMARKT HEILIGEN-GEIST-HOSPITAL,2024-12-05,2024-12-05,11:00,19:00,Heiligen-Geist-Hospital,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-kunsthandwerkermarkt-heiligen-geist-hospital?eventDateId=1980808&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
65, , , , , , , ,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-kunsthandwerkermarkt-heiligen-geist-hospital?eventDateId=1980808&widgetToken=zOpiJSoCowQ.&, ,False
66,KUNSTHANDWERKERMARKT ST. PETRI,2024-12-05,2024-12-05,11:00,19:00,St. Petri zu Lübeck,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-kunsthandwerkermarkt-st-petri?eventDateId=1979834&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
67,LüBECKER STERNENWALD,2024-12-05,2024-12-05,11:00,21:00,auf dem Schrangen,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-luebecker-sternenwald?eventDateId=1978360&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
68,LüBECKER WEIHNACHTSMARKT,2024-12-05,2024-12-05,11:00,21:00,Lübecker Innenstadt,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-luebecker-weihnachtsmarkt?eventDateId=1980269&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
69,MARITIMER WEIHNACHTSMARKT,2024-12-05,2024-12-05,11:00,21:00,auf dem Koberg,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-maritimer-weihnachtsmarkt?eventDateId=1981701&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
70,ÖFFENTLICHE STADTFüHRUNG | 11 UHR,2024-12-05,2024-12-05,11:00,13:00,Treffpunkt: Tourist-Information am Holstentor,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-oeffentliche-stadtfuehrung-11-uhr-1?eventDateId=1980527&widgetToken=zOpiJSoCowQ.&, ,False
71,SCHIFF AHOI WEIHNACHTSMARKT IN TRAVEMüNDE,2024-12-05,2024-12-05,11:00,20:00,Kreuzfahrtterminal und Außengelände am Ostpreußenkai,Travemünde,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-schiff-ahoi-weihnachtsmarkt-in-travemuende-1?eventDateId=1979809&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
72,SEEBADMUSEUM TRAVEMüNDE,2024-12-05,2024-12-05,11:00,17:00,Gesellschaftshaus Travemünde,Travemünde,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-seebadmuseum-travemuende-2?eventDateId=1981748&widgetToken=zOpiJSoCowQ.&,Ausstellungen,False
73,STERNSTUNDEN DER GALERIE,2024-12-05,2024-12-05,11:00,14:00,Galerie 11,Itzehoe,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-sternstunden-der-galerie?eventDateId=1769002&widgetToken=zOpiJSoCowQ.&,sonstige Seminare & Kurse,False
74,"THOMAS MANNS ""DER ZAUBERBERG"". FIEBERTRAUM UND HöHENRAUSCH",2024-12-05,2024-12-05,11:00,18:00,St. Annen-Museum,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-thomas-manns-der-zauberberg-fiebertraum-und-hoehenrausch-1?eventDateId=1829044&widgetToken=zOpiJSoCowQ.&,Ausstellungen,False
75,TREFFEN FüR DAS SKANDINAVISCHE HOLZWURFSPIEL MöLKKY,2024-12-05,2024-12-05,11:00, ,Strandhaus,Grömitz,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-treffen-fuer-das-skandinavische-holzwurfspiel-moelkky?eventDateId=2108712&widgetToken=zOpiJSoCowQ.&,sonstige Sportveranstaltungen,False
76, , , , , , , ,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-treffen-fuer-das-skandinavische-holzwurfspiel-moelkky?eventDateId=2108712&widgetToken=zOpiJSoCowQ.&, ,False
77,VORTRAG: 360° WATTENMEER (PETERSWARF),2024-12-05,2024-12-05,11:00,13:00,"Peterswarf 2, 25863 Hallig Langeneß",Hallig Langeneß,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-vortrag-360-wattenmeer-peterswarf?eventDateId=2094441&widgetToken=zOpiJSoCowQ.&,"Ausstellung, Führung, Indoor, Vortrag",False
78,VORTRAG: FUNDE AN STRAND UND SPüLSAUM MIT BERNSTEINSCHLEIFEN,2024-12-05,2024-12-05,11:00, ,Nationalpark-Haus Föhr,Wyk,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-vortrag-funde-an-strand-und-spuelsaum-mit-bernsteinschleifen-449?eventDateId=2002200&widgetToken=zOpiJSoCowQ.&,"FÖHRgreen Erlebnis, Führung, Kreativ, Natur",False
79,VR-ERLEBNISWELT: MEDIZINISCHE UND PFLEGERISCHE RäUME MIT VR-BRILLEN ERKUNDEN,2024-12-05,2024-12-05,11:00,15:00,ÜBERGANGSHAUS,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-vr-erlebniswelt-medizinische-und-pflegerische-raeume-mit-vr-brillen-erkunden?eventDateId=2110231&widgetToken=zOpiJSoCowQ.&,Workshops & Kurse,False
80,WATTWANDERUNG IN BüSUM: WELTNATURERBE WATTENMEER,2024-12-05,2024-12-05,11:00, ,Treffpunkt: Leuchtturm Büsum,Büsum,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-wattwanderung-in-buesum-weltnaturerbe-wattenmeer?eventDateId=1810755&widgetToken=zOpiJSoCowQ.&,sonstige Ausflüge & Führungen,False
81,WEIHNACHTLICHER WINTERTREFF NEUSTADT IN HOLSTEIN 2024,2024-12-05,2024-12-05,11:00,22:00,Marktplatz Neustadt in Holstein,Neustadt in Holstein,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-weihnachtlicher-wintertreff-neustadt-in-holstein-2024?eventDateId=1970120&widgetToken=zOpiJSoCowQ.&,"Highlights, Musikveranstaltungen, Winter",True
82,WEIHNACHTS-MäRCHENWALD,2024-12-05,2024-12-05,11:00,19:30,an der Marienkirche,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-weihnachts-maerchenwald?eventDateId=1980184&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
83,WEIHNACHTSFEST SCHMELZER HöRSYSTEME,2024-12-05,2024-12-05,11:00,17:00,Schmelzer Hörsysteme in Travemünde GmbH,Travemünde,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-weihnachtsfest-schmelzer-hoersysteme?eventDateId=2002076&widgetToken=zOpiJSoCowQ.&,Kulinarisch,False
84,WICHTELWUNDERLAND,2024-12-05,2024-12-05,11:00,21:00,im St. Jakobi Kirchhof,Lübeck,https://tashwhl.infomaxnet.de/event_sh-tourismus/e-wichtelwunderland?eventDateId=1981600&widgetToken=zOpiJSoCowQ.&,Weihnachtsmärkte,False
