,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
49,zeck - The Daydream Therapy Tour,2024-12-08,2024-12-08,20:00, ,Hamburg,Hamburg,"Tanzbaren Indie Sound, melancholische Lyrics und Wohlfühlmomente: zeck kommt auf „The Daydream Therapy“-Tour! https://www.eventim.de/artist/zeck/",Konzert,True
50,Amilli - Dance At The Function Tour 2024,2024-12-08,2024-12-08,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/amilli/,Konzert,True
51,Moop Mama x Älice - Wieder Laut Tour 2024,2024-12-08,2024-12-08,20:00, ,Hamburg,Hamburg,"Moop Mama x Älice gehen Ende 2024 auf ""Wieder Laut""-Tour! https://www.eventim.de/artist/moop-mama/moop-mama-x-aelice-wieder-laut-tour-2024-3404954/",Konzert,True
52,Sound of Nashville präsentiert: Lakeview - The Euro Tour 2024,2024-12-08,2024-12-08,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/sound-of-nashville/sound-of-nashville-praesentiert-lakeview-the-euro-tour-2024-3702687/,Konzert,True
53,Honeyglaze - The Real Deal Tour,2024-12-08,2024-12-08,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/honeyglaze/,Konzert,True
54,LaLeLu - Weihnachten mit LaLeLu,2024-12-09,2024-12-09,19:30, ,Hamburg,Hamburg,"Sie können gut singen. Sie sehen gut aus. Sie sind wahnsinnig komisch. Und sie brauchen kein einziges Instrument, um musikalisch das Haus zu rocken: LaLeLu! https://www.eventim.de/artist/lalelu-acappella-comedy/lalelu-weihnachten-mit-lalelu-2894724/",Konzert,True
55,Tim Fischer - Glücklich,2024-12-09,2024-12-09,19:30, ,Hamburg,Hamburg, https://www.eventim.de/artist/tim-fischer/tim-fischer-gluecklich-2637772/,Konzert,True
56,ZAZ,2024-12-09,2024-12-09,20:00, ,Hamburg,Hamburg,Zaz im Dezember für zwei intime Shows live in Deutschland https://www.eventim.de/artist/zaz/,Konzert,True
57,Martin Tingvall,2024-12-09,2024-12-09,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/martin-tingvall/martin-tingvall-3613502/,Konzert,True
58,Trettmann - No More Sorrow,2024-12-09,2024-12-09,20:00, ,Hamburg,Hamburg,"Wahl-Leipziger Trettmann kündigt für Winter 2024 seine große „No More Sorrow“ Tour an. Man darf gespannt sein auf neue Projekte und eine neu konzipierte Bühnenshow, die garantiert mitreißend wird! https://www.eventim.de/artist/trettmann/",Konzert,True
59,Odd Beholder,2024-12-09,2024-12-09,20:30, ,Hamburg,Hamburg, https://www.eventim.de/artist/odd-beholder/,Konzert,True
60,Faroon - Revenge Tour 2024,2024-12-10,2024-12-10,19:00, ,Hamburg,Hamburg,"Faroon geht auf große ""Revenge""-Tour! https://www.eventim.de/artist/faroon/",Konzert,True
61,MORLOCKKO PLUS presents SAMSEMILIA aka Samy Deluxe feat. SONNYJIM,2024-12-10,2024-12-10,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/samy-deluxe/morlockko-plus-presents-samsemilia-aka-samy-deluxe-feat-sonnyjim-3670049/,Konzert,True
62,Max Herre & Joy Denalane - Alles Liebe Tour '24,2024-12-10,2024-12-10,20:00, ,Hamburg,Hamburg,"Max Herre und Joy Denalane gehen auf gemeinsame ""Alles Liebe""-Tour! https://www.eventim.de/artist/max-herre-joy-denalane/max-herre-joy-denalane-alles-liebe-tour-24-3617711/",Konzert,True
63,Lizzard,2024-12-10,2024-12-10,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/lizzard/,Konzert,True
64,SPRINTS,2024-12-10,2024-12-10,21:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/sprints/,Konzert,True
65,Three For Silver,2024-12-11,2024-12-11,20:00, ,Hamburg,Hamburg,Eine der spannendsten US-Folkbands überhaupt. https://www.eventim.de/artist/three-for-silver/,Konzert,True
66,Teho Teardo & Blixa Bargeld,2024-12-11,2024-12-11,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/blixa-bargeld/,Konzert,True
67,Die Fantastischen Vier - Long Player On Tour 2024,2024-12-11,2024-12-11,20:00, ,Hamburg,Hamburg,Die Fantastischen Vier gehen 2024 mit neuem Album auf große Arena-Tour! https://www.eventim.de/artist/die-fantastischen-vier/die-fantastischen-vier-long-player-on-tour-2024-3507912/,Konzert,True
68,Giant Crow + Silverships,2024-12-11,2024-12-11,20:00, ,Hamburg,Hamburg, https://www.eventim.de/eventseries/giant-crow-silverships-3729031/,Konzert,True
69,Jazeek 2002 Tour,2024-12-11,2024-12-11,20:00, ,Hamburg,Hamburg,"Jazeek geht zum Jahresende auf große ""2002""-Tour! https://www.eventim.de/artist/jazeek/jazeek-2002-tour-3647905/",Konzert,True
70,"Die Big Band der Bundeswehr ""Swinging Christmas"" feat. Markus Maria Profitlich",2024-12-11,2024-12-11,20:00, ,Cuxhaven,Cuxhaven, https://www.eventim.de/artist/markus-maria-profitlich/die-big-band-der-bundeswehr-swinging-christmas-feat-markus-maria-profitlich-3745797/,Konzert,True
71,Kontor Sunset Chill | Planetarium Hamburg,2024-12-11,2024-12-11,20:15, ,Hamburg,Hamburg, https://www.eventim.de/artist/planetarium-hamburg/kontor-sunset-chill-planetarium-hamburg-3345131/,Konzert,True
72,Days of August - european tour 2024,2024-12-11,2024-12-11,20:30, ,Hamburg,Hamburg, https://www.eventim.de/eventseries/days-of-august-european-tour-2024-3724852/,Konzert,True
73,Royal Republic - The Lovecop Tour,2024-12-12,2024-12-12,19:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/royal-republic/royal-republic-the-lovecop-tour-2947860/,Konzert,True
74,Kathy Kelly - Weihnachtskonzert,2024-12-12,2024-12-12,19:30, ,Bardowick,Bardowick,"Feinste Weihnachtsmusik, präsentiert von der herausragenden Sängerin der Kelly Family https://www.eventim.de/artist/kathy-kelly/kathy-kelly-weihnachtskonzert-3617868/",Konzert,True
75,Le Fly,2024-12-12,2024-12-12,20:00, ,Flensburg,Flensburg, https://www.eventim.de/artist/le-fly/le-fly-3420549/,Konzert,True
76,Montell Fish - Charlotte European Tour - Age of Anima Deer,2024-12-12,2024-12-12,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/montell-fish/,Konzert,True
77,EN6O & skrt cobain - Funny Dinner Tour 2024,2024-12-12,2024-12-12,20:00, ,Hamburg,Hamburg,"skrt Cobain und EN6O gehen auf gemeinsame ""Funny Dinner""-Tour! https://www.eventim.de/artist/skrt-cobain/",Konzert,True
78,Känguru,2024-12-12,2024-12-12,20:00, ,Hamburg,Hamburg, https://www.eventim.de/eventseries/kaenguru-3737534/,Konzert,True
79,ZATE x CED - Kopf vs. Herz Tour,2024-12-12,2024-12-12,20:00, ,Hamburg,Hamburg,Die beiden Musiker Zate x Ced kommen auf eine gemeinsame Tour! https://www.eventim.de/artist/zate/,Konzert,True
80,Justice - Hyperdrama Tour,2024-12-12,2024-12-12,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/justice/,Konzert,True
81,Torfrock - Bagaluten-Wiehnachts Tour,2024-12-12,2024-12-12,20:00, ,Kiel,Kiel, https://www.eventim.de/artist/torfrock/torfrock-bagaluten-wiehnachts-tour-3241120/,Konzert,True
82,The Cinelli Brothers,2024-12-12,2024-12-12,20:30, ,Hamburg,Hamburg, https://www.eventim.de/artist/the-cinelli-brothers/,Konzert,True
83,Damona - Talking With Myself Tour 2024,2024-12-12,2024-12-12,21:00, ,Hamburg,Hamburg,Eskapaden Booking präsentiert Damona mit Ihrer Talking with myself Tour 2024 https://www.eventim.de/artist/damona/,Konzert,True
84,Ella Endlich - Endlich Weihnachten,2024-12-13,2024-12-13,19:00, ,Wismar,Wismar,Ella Endlich wird mit ihrem Vater Norbert Endlich das Konzertpublikum erneut mit Weihnachtsgeschichten und echtem musikalischem Können durch die Weihnachtszeit begleiten. https://www.eventim.de/artist/ella-endlich/ella-endlich-endlich-weihnachten-3420092/,Konzert,True
85,Triosence,2024-12-13,2024-12-13,20:00, ,Hamburg,Hamburg,"triosence "".. die neuen Gesichter des deutschen Jazz .."" (STERN). Musik die nicht nur eingefleischte Jazzkenner anzieht, sondern einfach Harmonie und Lebensfreude verbreitet. https://www.eventim.de/artist/triosence/",Konzert,True
86,Big Sleep,2024-12-13,2024-12-13,20:00, ,Hamburg,Hamburg, https://www.eventim.de/eventseries/big-sleep-3700365/,Konzert,True
87,Powerslave - Iron Maiden Tribute,2024-12-13,2024-12-13,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/powerslave/powerslave-iron-maiden-tribute-3595255/,Konzert,True
88,Julius Fischer & Christian Meyer,2024-12-13,2024-12-13,20:00, ,Hamburg,Hamburg,Die außerordentlichen Weihnachtsexperten Julius Fischer und Christian Meyer zelebrieren endlich wieder auf ihre unnachahmlich bescheuerte Art das Fest der Liebe! https://www.eventim.de/artist/julius-fischer/julius-fischer-christian-meyer-2630471/,Konzert,True
89,Bon Scott,2024-12-13,2024-12-13,20:00, ,Lübeck,Lübeck,"Seit dem Jahre 1986 besteht BON SCOTT, eine der dienstältesten AC/DC Tributebands Deutschlands. https://www.eventim.de/artist/bon-scott-tribute-to-acdc/",Konzert,True
90,Matthias Reim - Live 2024,2024-12-13,2024-12-13,20:00, ,Kiel,Kiel,Kultstar & Musiklegende Matthias Reim – 30 Jahre Erfolgsgeschichte und kein bisschen leise! https://www.eventim.de/artist/matthias-reim/matthias-reim-live-2024-2785916/,Konzert,True
91,Weitersagen singt Westernhagen, , , , ,Kolosseum,Kolosseum,Seit über 15 Jahren tourt Andreas Weitersagen mit seiner Weitersagenshow sehr erfolgreich durch Europa. https://www.eventim.de/artist/andreas-marius-weitersagen/weitersagen-singt-westernhagen-2684660/,Konzert,True
92,Night of the Proms 2024,2024-12-13,2024-12-13,20:00, ,Hamburg,Hamburg,"Staraufgebot bei der Night of the Proms 2024: Shaggy, Dave Stewart’s Eurythmics, Cutting Crew, Starship feat. Mickey Thomas, Max Giesinger und Louis Philippson https://www.eventim.de/artist/night-of-the-proms/night-of-the-proms-2024-3530735/",Konzert,True
93,Noisetime x Prime,2024-12-13,2024-12-13,22:00, ,Kiel,Kiel,Noisetime besucht uns wieder auf der Prime in Kiel! https://www.eventim.de/artist/noisetime/,Konzert,True
94,Shlomo,2024-12-13,2024-12-13,23:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/shlohmo/,Konzert,True
95,Walhalla - Festival Der Helden,2024-12-14,2024-12-14,15:00, ,Neumünster,Neumünster, https://www.eventim.de/artist/walhalla-festival-der-helden/,Konzert,True
96,Deniz & Ove,2024-12-14,2024-12-14,16:00, ,Flensburg,Flensburg,Deniz & Ove begeistern mit ihren Songs jung & alt! https://www.eventim.de/artist/deniz-und-ove/,Konzert,True
97,Tristan Brusch - Am Wahn Tour 2024,2024-12-14,2024-12-14,18:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/tristan-brusch/,Konzert,True
98,Lordfest 2024 - Lord of the Lost + Oomph! + Special Guests,2024-12-14,2024-12-14,18:00, ,Hamburg,Hamburg,Lord of the Lost veranstalten 2024 wieder gemeinsam mit Special Guests ihr legendäres Lordfest! https://www.eventim.de/artist/lord-of-the-lost/lordfest-2024-lord-of-the-lost-oomph-special-guests-3550176/,Konzert,True
99,Philipp & Gonzalo - Frohe Navidad,2024-12-14,2024-12-14,18:00, ,Hamburg,Hamburg,"Die Musicalstars aus König der Löwen und Hercules laden zu einem festlichen Abend ein. Mit einer einzigartigen Auswahl an Liedern, die Herzen berühren und perfekt auf die Weihnachtszeit einstimmen! https://www.eventim.de/eventseries/philipp-gonzalo-frohe-navidad-3770468/",Konzert,True
100,Kreator & Anthrax - with Special Guest: Testament,2024-12-14,2024-12-14,18:30, ,Hamburg,Hamburg, https://www.eventim.de/artist/kreator/kreator-anthrax-with-special-guest-testament-3573812/,Konzert,True
101,Sondaschule - Playoffs 2024 plus special guest Grade 2,2024-12-14,2024-12-14,19:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/sondaschule/sondaschule-playoffs-2024-plus-special-guest-grade-2-3616320/,Konzert,True
102,Neverland In Ashes - Live On The Horizon 2024,2024-12-14,2024-12-14,19:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/neverland-in-ashes/neverland-in-ashes-live-on-the-horizon-2024-3617134/,Konzert,True
103,Paul Weber - Es könnte schön sein Tour,2024-12-14,2024-12-14,19:00, ,Hamburg,Hamburg, https://www.eventim.de/eventseries/paul-weber-es-koennte-schoen-sein-tour-3661149/,Konzert,True
104,Musical Unplugged - Christmas Edition 2024,2024-12-14,2024-12-14,19:30, ,Itzehoe,Itzehoe, https://www.eventim.de/eventseries/musical-unplugged-christmas-edition-2024-3617114/,Konzert,True
105,Jazzy Christmas - Niederdeutsche Bühne Flensburg,2024-12-14,2024-12-14,20:00, ,Flensburg,Flensburg, https://www.eventim.de/artist/niederdeutsche-buehne-flensburg/jazzy-christmas-niederdeutsche-buehne-flensburg-3720644/,Konzert,True
106,Alte Bekannte - Nix geht über LIVE!,2024-12-14,2024-12-14,20:00, ,Kiel,Kiel,Die Nachfolgeband der Wise Guys - Nix geht über LIVE! https://www.eventim.de/artist/alte-bekannte/alte-bekannte-nix-geht-ueber-live-3135114/,Konzert,True
107,Ell - Tour 2024, , , , ,Die Pumpe,Die Pumpe, https://www.eventim.de/artist/ell/,Konzert,True
108,EstA - Yacht mit deinem Namen Tour 2024,2024-12-14,2024-12-14,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/esta/,Konzert,True
109,Zombiez,2024-12-14,2024-12-14,20:00, ,Hamburg,Hamburg,Ich vs Ich Tour 2024. https://www.eventim.de/artist/zombiez/,Konzert,True
110,Chilly Gonzales - Tour 2024,2024-12-14,2024-12-14,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/chilly-gonzales/chilly-gonzales-tour-2024-3294019/,Konzert,True
111,1000 Lights Concerts - Romantic Love Songs, , , , ,Christkirche Rendsburg,Christkirche Rendsburg, https://www.eventim.de/artist/1000-lights-concerts/1000-lights-concerts-romantic-love-songs-3703864/,Konzert,True
112,Sandra Kolstad,2024-12-14,2024-12-14,21:30, ,Hamburg,Hamburg, https://www.eventim.de/artist/sandra-kolstad/,Konzert,True
113,Donkey Kid,2024-12-15,2024-12-15,19:00, ,Hamburg,Hamburg, https://www.eventim.de/eventseries/donkey-kid-3686542/,Konzert,True
114,CRO – CRONICLES TOUR 2024,2024-12-15,2024-12-15,19:30, ,Kiel,Kiel,CRO nimmt seine Fans mit auf eine musikalische Reise durch seine mehr als ein Jahrzehnt andauernde Karriere! https://www.eventim.de/artist/cro/cro-cronicles-tour-2024-3396042/,Konzert,True
115,Zebrahead,2024-12-15,2024-12-15,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/zebrahead/zebrahead-2580074/,Konzert,True
116,absent - Nostalgia Tour 2024,2024-12-15,2024-12-15,20:00, ,Hamburg,Hamburg,absent kommt mit seinem neuen Album „2K NOSTALGIA“ im November und Dezember 2024 auf Tour https://www.eventim.de/artist/absent/,Konzert,True
117,Terror - Herbst/Winter 2024,2024-12-15,2024-12-15,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/terror/terror-herbstwinter-2024-3700016/,Konzert,True
118,Worm,2024-12-15,2024-12-15,20:00, ,Hamburg,Hamburg, https://www.eventim.de/eventseries/worm-3701992/,Konzert,True
119,1000 Lights Concerts - Epic Movie Themes,2024-12-15,2024-12-15,20:00, ,Flensburg,Flensburg, https://www.eventim.de/artist/1000-lights-concerts/1000-lights-concerts-epic-movie-themes-3703863/,Konzert,True
120,LIEDFETT & Friends - Grober Unfug,2024-12-15,2024-12-15,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/liedfett/liedfett-friends-grober-unfug-3525284/,Konzert,True
121,HE/RO - Kein Grund zur Panik Tour,2024-12-16,2024-12-16,19:00, ,Kiel,Kiel, https://www.eventim.de/artist/he-ro/,Konzert,True
122,Michy Reincke - Die Pflanzen rauben uns den Sauerstoff,2024-12-16,2024-12-16,19:30, ,Hamburg,Hamburg, https://www.eventim.de/artist/michy-reincke/,Konzert,True
123,Doro Pesch - Conqueress - Forever Strong And Proud,2024-12-16,2024-12-16,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/doro/doro-pesch-conqueress-forever-strong-and-proud-3508605/,Konzert,True
124,nand,2024-12-16,2024-12-16,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/nand/nand-3609432/,Konzert,True
125,J. Bernardt,2024-12-16,2024-12-16,20:30, ,Hamburg,Hamburg, https://www.eventim.de/artist/j-bernardt/,Konzert,True
126,Deichkind - Kids In Meinem Alter Tour 2024,2024-12-17,2024-12-17,19:30, ,Kiel,Kiel,"Deichkind gehen 2024 auf ""Kids in meinem Alter""-Tour! https://www.eventim.de/artist/deichkind/deichkind-kids-in-meinem-alter-tour-2024-3208199/",Konzert,True
127,Franglish - Prime Germany Tour 2024,2024-12-17,2024-12-17,20:00, ,Hamburg,Hamburg,"Franglish präsentiert seine unverwechselbare Mischung aus Rap, R&B und Afrobeat live! https://www.eventim.de/artist/franglish/franglish-prime-germany-tour-2024-3664280/",Konzert,True
128,Tom Gaebel & His Orchestra - A Swinging Christmas 2024,2024-12-17,2024-12-17,20:00, ,Hamburg,Hamburg, https://www.eventim.de/artist/tom-gaebel/tom-gaebel-his-orchestra-a-swinging-christmas-2024-3532278/,Konzert,True
