,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
13,"F+K LIVE SOUNDS: ROSAROT (Singer-Songwriter, DE)",2024-12-17,2024-12-17,19:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-live-sounds-rosarot-singer-songwriter-de-0/ , Preis: Eintritt frei",Konzerte & Musik,True
14,Franglish,2024-12-17,2024-12-17,20:00, ,Grosse Freiheit 36,Hamburg,"https://rausgegangen.de/events/franglish-0/ , Preis: 64,30 €",Konzerte & Musik,True
15,GÅTE,2024-12-17,2024-12-17,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/kianush-0/ , Preis: 32,00 €",Konzerte & Musik,True
16,Wiener Philharmoniker | Klaus Mäkelä | ProArte Hamburg,2024-12-17,2024-12-17,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/wiener-philharmoniker-klaus-makela-proarte-hamburg-0/ , Preis: 35,00 bis 222,00 €",Konzerte & Musik,True
17,F+K Open Stage,2024-12-17,2024-12-17,21:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-open-stage-92/ , Preis: Eintritt frei",Konzerte & Musik,True
18,HAMBURG DONDON WEIT/WEG TOUR 2024,2024-12-17,2024-12-17,21:00, ,KNUST Hamburg,Hamburg,"https://rausgegangen.de/events/hamburg-dondon-weitweg-tour-2024-0/ , Preis: 27,90 €",Konzerte & Musik,True
19,John Smith,2024-12-17,2024-12-17,21:00, ,Nachtasyl,Hamburg,"https://rausgegangen.de/events/john-smith-5/ , Preis: 23,00 €",Konzerte & Musik,True
20,Vogelnest Unplugged w/ MOYO RAY & TIMO SCHARF,2024-12-18,2024-12-18,18:30, ,Hebebühne,Hamburg,"https://rausgegangen.de/events/vogelnest-unplugged-1/ , Preis: Eintritt frei",Konzerte & Musik,True
21,Songs & Stories w/ Ellie Benn,2024-12-18,2024-12-18,19:00, ,Villa Viva Hamburg,Hamburg,"https://rausgegangen.de/events/songs-stories-w-ellie-benn-0/ , Preis: Eintritt frei",Konzerte & Musik,True
22,Song Slam - Das Musikbattle im Haus 73,2024-12-18,2024-12-18,19:15, ,Haus 73,Hamburg,"https://rausgegangen.de/events/song-slam-das-musikbattle-im-haus-73-3/ , Preis: 10,00 bis 12,00 €",Konzerte & Musik,True
23,Klavier Solo Abend (Klassik und Jazz),2024-12-18,2024-12-18,19:30, ,JazzHall Hamburg,Hamburg,"https://rausgegangen.de/events/klavier-solo-abend-klassik-und-jazz-0/ , Preis: Preis an AK",Konzerte & Musik,True
24,hr-Sinfonieorchester / Alain Altinoglu: Jeanne d’Arc.,2024-12-18,2024-12-18,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/hr-sinfonieorchester-alain-altinoglu-jeanne-darc-0/ , Preis: 15,00 bis 89,00 €",Konzerte & Musik,True
25,TRÄNEN • Haare eines zweiten Hundes - Tour,2024-12-18,2024-12-18,20:00, ,KNUST Hamburg,Hamburg,"https://rausgegangen.de/events/tranen-haare-eines-zweiten-hundes-tour-4/ , Preis: 32,90 bis 33,40 €",Konzerte & Musik,True
26,BIRDLAND VOCAL SESSION FEAT. SUSANNE EHRCHEN & PAISLEY PEOPLE,2024-12-18,2024-12-18,20:30, ,Birdland Hamburg,Hamburg,"https://rausgegangen.de/events/birdland-vocal-session-feat-susanne-ehrchen-paisley-people-0/ , Preis: ab 9,40€",Konzerte & Musik,True
27,BIRDLAND JAM SESSION (JAZZ),2024-12-19,2024-12-19,19:00, ,Birdland Hamburg,Hamburg,"https://rausgegangen.de/events/birdland-jam-session-jazz-24/ , Preis: Eintritt frei",Konzerte & Musik,True
28,SPH Music Masters Vorrunde // Hamburg,2024-12-19,2024-12-19,19:00, ,Cascadas,Hamburg,"https://rausgegangen.de/events/sph-music-masters-vorrunde-hamburg-3/ , Preis: 12,00 €",Konzerte & Musik,True
29,MISS MAY I,2024-12-19,2024-12-19,19:30, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/miss-may-i-1/ , Preis: 30,00 €",Konzerte & Musik,True
30,WEIHNUKKA - Stella's Morgenstern spielt Lieder zu Weihnachten und Chanukka,2024-12-19,2024-12-19,19:30, ,TONALi SAAL,Hamburg,"https://rausgegangen.de/events/weihnukka-stellas-morgenstern-spielt-lieder-zu-weihnachten-u-0/ , Preis: 10,00 bis 20,00 €",Konzerte & Musik,True
31,Apollo Brown & Friends,2024-12-19,2024-12-19,20:00, ,Hebebühne,Hamburg,"https://rausgegangen.de/events/apollo-brown-friends-3/ , Preis: 33,70 €",Konzerte & Musik,True
32,"Choir of St. John’s, Cambridge / Thomas Trotter.",2024-12-19,2024-12-19,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/choir-of-st-johns-cambridge-thomas-trotter-0/ , Preis: 15,00 bis 89,00 €",Konzerte & Musik,True
33,Das Gitarrenorchester Gilbert Couché,2024-12-19,2024-12-19,20:00, ,Hafenbahnhof,Hamburg,"https://rausgegangen.de/events/das-gitarrenorchester-gilbert-couche-0/ , Preis: 10,45 €",Konzerte & Musik,True
34,DIE GOLDENEN ZITRONEN,2024-12-19,2024-12-19,20:00, ,Kampnagel,Hamburg,"https://rausgegangen.de/events/die-goldenen-zitronen-3/ , Preis: 29,00 €",Konzerte & Musik,True
35,Weihnachtskonzert mit dem NDR Vokalensemble,2024-12-19,2024-12-19,20:00, ,St. Marien-Dom,Hamburg,"https://rausgegangen.de/events/weihnachtskonzert-mit-dem-ndr-vokalensemble-0/ , Preis: 29,00 €",Konzerte & Musik,True
36,"S(w)inging Santa Claus - Christmas meets Rock, Pop & Musical",2024-12-20,2024-12-20,19:00, ,Hauptkirche St. Katharinen,Hamburg,"https://rausgegangen.de/events/swinging-santa-claus-christmas-meets-rock-pop-musical-2/ , Preis: 15,00 bis 52,00 €",Konzerte & Musik,True
37,GZUZ & Bonez MC - Highnachten 2024,2024-12-20,2024-12-20,19:00, ,Barclays Arena Hamburg,Hamburg,"https://rausgegangen.de/events/gzuz-bonez-mc-highnachten-2024-0/ , Preis: 65,00 bis 75,00 €",Konzerte & Musik,True
38,TORFROCK,2024-12-20,2024-12-20,19:30, ,Sporthalle Hamburg,Hamburg,"https://rausgegangen.de/events/torfrock-3/ , Preis: 45,30 €",Konzerte & Musik,True
39,Ausverkauft | BON SCOTT,2024-12-20,2024-12-20,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/bon-scott-1/ , Preis: 20,00 €",Konzerte & Musik,True
40,Gisbert zu Knyphausen,2024-12-20,2024-12-20,20:00, ,Kampnagel,Hamburg,"https://rausgegangen.de/events/gisbert-zu-knyphausen-2/ , Preis: 28,00 bis 31,00 €",Konzerte & Musik,True
41,HELLO WORLD! Bergedorfer Global Session,2024-12-20,2024-12-20,20:00, ,LOLA Kulturzentrum,Hamburg,"https://rausgegangen.de/events/hello-world-bergedorfer-global-session-6/ , Preis: Eintritt frei",Konzerte & Musik,True
42,$hoki - LIVE TOUR 2024,2024-12-20,2024-12-20,20:00, ,Mojo Club,Hamburg,"https://rausgegangen.de/events/hoki-live-tour-2024-8/ , Preis: 26,60 €",Konzerte & Musik,True
43,LE FLY - LIVE 2024,2024-12-20,2024-12-20,20:00, ,Fabrik Hamburg,Hamburg,"https://rausgegangen.de/events/le-fly-live-2024-3/ , Preis: 29,95 bis 34,95 €",Konzerte & Musik,True
44,SingAlong - Das große Mitsing-Event (Weihnachtslieder),2024-12-20,2024-12-20,20:00, ,Cascadas,Hamburg,"https://rausgegangen.de/events/singalong-das-groe-mitsing-event-weihnachtslieder-2/ , Preis: 19,00 €",Konzerte & Musik,True
45,LUCAS UECKER,2024-12-20,2024-12-20,20:30, ,Birdland Hamburg,Hamburg,"https://rausgegangen.de/events/lucas-uecker-3/ , Preis: ab 19,90€",Konzerte & Musik,True
46,Jimmy Cornett and the Deadmen - Expect the Unexpected !! Day 1,2024-12-20,2024-12-20,21:00, ,Marias Ballroom,Hamburg,"https://rausgegangen.de/events/jimmy-cornett-and-the-deadmen-expect-the-unexpected-day-1-0/ , Preis: 27,25 bis 30,00 €",Konzerte & Musik,True
47,GZUZ & Bonez MC - Highnachten 2024,2024-12-21,2024-12-21,19:00, ,Barclays Arena Hamburg,Hamburg,"https://rausgegangen.de/events/gzuz-bonez-mc-highnachten-2024-1/ , Preis: 65,00 bis 70,65 €",Konzerte & Musik,True
48,Ramzey - Unter einer Sonne Tour 2024,2024-12-21,2024-12-21,19:00, ,Hebebühne,Hamburg,"https://rausgegangen.de/events/ramzey-unter-einer-sonne-tour-2024-3/ , Preis: 25,99 €",Konzerte & Musik,True
49,Ausverkauft | BON SCOTT,2024-12-21,2024-12-21,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/bon-scott-2/ , Preis: 20,00 €",Konzerte & Musik,True
50,"F+K LIVE SOUNDS: WEDER x TONIO GEUGELIN (Organic Rave/Live Techno, DE) + AFTERSHOWPARTY",2024-12-21,2024-12-21,20:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-live-sounds-weder-x-tonio-geugelin-organic-ravelive-techn-0/ , Preis: Preis an AK",Konzerte & Musik,True
51,HE/RO - KEIN GRUND ZUR PANIK TOUR,2024-12-21,2024-12-21,20:00, ,Hallenbad - Wolfsburg,Hamburg,"https://rausgegangen.de/events/hero-kein-grund-zur-panik-tour-8/ , Preis: 39,90 €",Konzerte & Musik,True
52,Revolverheld - Homecoming 2024,2024-12-21,2024-12-21,20:00, ,Sporthalle Hamburg,Hamburg,"https://rausgegangen.de/events/revolverheld-homecoming-2024-0/ , Preis: 70,85 €",Konzerte & Musik,True
53,PETER WÖLPL FEAT. DANIEL SCHOLZ,2024-12-21,2024-12-21,20:30, ,Birdland Hamburg,Hamburg,"https://rausgegangen.de/events/peter-wolpl-feat-daniel-scholz-0/ , Preis: ab 19,90€",Konzerte & Musik,True
54,Jimmy Cornett and the Deadmen - Expect the Unexpected !! Day 2,2024-12-21,2024-12-21,21:00, ,Marias Ballroom,Hamburg,"https://rausgegangen.de/events/jimmy-cornett-and-the-deadmen-expect-the-unexpected-day-2-0/ , Preis: 27,25 bis 30,00 €",Konzerte & Musik,True
55,LaLeLu a cappella comedy - Weihnachten mit LaLeLu,2024-12-22,2024-12-22,19:00, ,Alma Hoppes Lustspielhaus,Hamburg,"https://rausgegangen.de/events/lalelu-a-cappella-comedy-weihnachten-mit-lalelu-0/ , Preis: AUSVERKAUFT",Konzerte & Musik,True
56,MO BRANDIS (INCOGNITO) - KAMOBII,2024-12-22,2024-12-22,19:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/mo-brandis-incognito-mellow-mark-0/ , Preis: 23,00 €",Konzerte & Musik,True
57,Koma Amed Konzert,2024-12-27,2024-12-27,00:00, ,Friedrich-Ebert-Halle,Hamburg,"https://rausgegangen.de/events/koma-amed-konzert-0/ , Preis: 37,22 €",Konzerte & Musik,True
58,Der Udonaut & Die Paniker,2024-12-27,2024-12-27,19:00, ,Bahnhof Pauli,Hamburg,"https://rausgegangen.de/events/der-udonaut-die-paniker-0/ , Preis: 28,00 €",Konzerte & Musik,True
59,MAMBO KURT,2024-12-27,2024-12-27,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/mambo-kurt-0/ , Preis: 20,00 €",Konzerte & Musik,True
60,SHKOON // HAMBURG // >1 Greater Than One TOUR,2024-12-27,2024-12-27,20:00, ,KNUST Hamburg,Hamburg,"https://rausgegangen.de/events/shkoon-hamburg-1-greater-than-one-tour-0/ , Preis: 25,00 bis 30,00 €",Konzerte & Musik,True
61,MATTI KLEIN SOUL TRIO,2024-12-27,2024-12-27,20:30, ,Birdland Hamburg,Hamburg,"https://rausgegangen.de/events/matti-klein-soul-trio-6/ , Preis: ab 24,10€",Konzerte & Musik,True
62,BOPPIN' B,2024-12-28,2024-12-28,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/boppin-b-3/ , Preis: 20,00 €",Konzerte & Musik,True
63,Die Liga der gewöhnlichen Gentlemen,2024-12-28,2024-12-28,20:00, ,KNUST Hamburg,Hamburg,"https://rausgegangen.de/events/die-liga-der-gewohnlichen-gentlemen-14/ , Preis: Tickets Tba",Konzerte & Musik,True
64,Matthias Reim LIVE!,2024-12-28,2024-12-28,20:00, ,Barclays Arena Hamburg,Hamburg,"https://rausgegangen.de/events/matthias-reim-live-2/ , Preis: 49,90 bis 79,90 €",Konzerte & Musik,True
65,[soon]-Jahresabschluss-Konzert 2024 // Sunday Factory // Eve Of Alana,2024-12-28,2024-12-28,20:00, ,Marias Ballroom,Hamburg,"https://rausgegangen.de/events/soon-jahresabschluss-konzert-2024-special-guests-0/ , Preis: 16,75 bis 20,00 €",Konzerte & Musik,True
66,"UNITED »EDDIE HARRIS TRIBUTE« FEAT. JONAS LANDERSCHIER, LIEVEN BRUNCKHORST",2024-12-28,2024-12-28,20:30, ,Birdland Hamburg,Hamburg,"https://rausgegangen.de/events/united-eddie-harris-tribute-feat-jonas-landerschier-lieven-b-0/ , Preis: ab 19,90€",Konzerte & Musik,True
67,Salut Salon: Träume 2024,2024-12-29,2024-12-29,14:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/salut-salon-traume-2024-1/ , Preis: 58,40 €",Konzerte & Musik,True
68,übelst unverstärkt: Pekka Kuusisto,2024-12-29,2024-12-29,19:30, ,Uebel und Gefährlich,Hamburg,"https://rausgegangen.de/events/ubelst-unverstarkt-pekka-kuusisto-0/ , Preis: 7,50 bis 15,00 €",Konzerte & Musik,True
69,2U U2-TRIBUTE,2024-12-29,2024-12-29,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/2u-u2-tribute-1/ , Preis: 20,00 €",Konzerte & Musik,True
70,Salut Salon: Träume 2024,2024-12-29,2024-12-29,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/salut-salon-traume-2024-2/ , Preis: 58,40 €",Konzerte & Musik,True
71,SKI'S COUNTRY TRASH,2024-12-30,2024-12-30,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/skis-country-trash-0/ , Preis: 20,00 €",Konzerte & Musik,True
72,"Terrain (& Unterm Strich Closing Night) w/ Charlize, Chichi, Special Guest Hanna Noir, Ottomatisch, Offline.atq",2024-12-30,2024-12-30,20:00, ,Unterm Strich,Hamburg,"https://rausgegangen.de/events/terrain-unterm-strich-closing-night-w-charlize-chichi-specia-0/ , Preis: 10,45 bis 12,00 €",Konzerte & Musik,True
73,THE ROCKHOUSE BROTHERS,2024-12-30,2024-12-30,20:30, ,Birdland Hamburg,Hamburg,"https://rausgegangen.de/events/the-rockhouse-brothers-2/ , Preis: ab 19,90€",Konzerte & Musik,True
74,NDR Elbphilharmonie Orchester / Salonen.,2024-12-31,2024-12-31,18:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/ndr-elbphilharmonie-orchester-salonen-0/ , Preis: 17,00 bis 124,00 €",Konzerte & Musik,True
75,SILVERAS SILVESTER 2024,2024-12-31,2024-12-31,21:00, ,Birdland Hamburg,Hamburg,"https://rausgegangen.de/events/silveras-silvester-2024-0/ , Preis: ab 39,85€",Konzerte & Musik,True
76,NDR Elbphilharmonie Orchester / Salonen.,2025-01-01,2025-01-01,18:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/ndr-elbphilharmonie-orchester-salonen-1/ , Preis: 17,00 bis 124,00 €",Konzerte & Musik,True
77,Drei Haselnüsse für Aschenbrödel,2025-01-02,2025-01-02,16:00, ,Laeiszhalle Hamburg,Hamburg,"https://rausgegangen.de/events/drei-haselnusse-fur-aschenbrodel-67/ , Preis: ab 49,50 €",Konzerte & Musik,True
78,Musik & Stulle Neujahrsspecial mit David Beta & Band,2025-01-03,2025-01-03,18:00, ,Hobenköök Restaurant & Markthalle,Hamburg,"https://rausgegangen.de/events/musik-stulle-neujahrsspecial-mit-david-beta-band-0/ , Preis: 21,00 €",Konzerte & Musik,True
79,Ausverkauft | DIE TOTEN ÄRZTE,2025-01-03,2025-01-03,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/die-toten-arzte-1/ , Preis: 19,00 €",Konzerte & Musik,True
80,Jazz Kitchen presents: Claire Cross Duo + Duo Zamorano & Stamer,2025-01-03,2025-01-03,20:00, ,Brückenstern,Hamburg,"https://rausgegangen.de/events/jazz-kitchen-presents-claire-cross-duo-duo-zamorano-stamer-0/ , Preis: 1,00 bis 16,75 €",Konzerte & Musik,True
81,Thees Uhlmann,2025-01-03,2025-01-03,20:00, ,St. Pauli Theater,Hamburg,"https://rausgegangen.de/events/thees-uhlmann-2/ , Preis: 40,00 €",Konzerte & Musik,True
82,Zeise Singer Slam,2025-01-03,2025-01-03,22:30, ,Zeise Kinos,Hamburg,"https://rausgegangen.de/events/zeise-singer-slam-2/ , Preis: Preis an AK",Konzerte & Musik,True
83,Åsa Okutani,2025-01-04,2025-01-04,19:00, ,Honigfabrik,Hamburg,"https://rausgegangen.de/events/asa-okutani-0/ , Preis: Eintritt frei",Konzerte & Musik,True
84,Ausverkauft | DIE TOTEN ÄRZTE,2025-01-04,2025-01-04,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/die-toten-arzte-2/ , Preis: 19,00 €",Konzerte & Musik,True
85,"F+K LIVE SOUNDS: KNETE (Rock, DE) + Aftershowparty",2025-01-04,2025-01-04,20:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-live-sounds-knete-rock-de-aftershowparty-0/ , Preis: Preis an AK",Konzerte & Musik,True
86,NEW Date & SOLD OUT ! Frollein Motte // Tabularasa Tour 2024 // Plus Support,2025-01-04,2025-01-04,21:00, ,Marias Ballroom,Hamburg,"https://rausgegangen.de/events/frollein-motte-tabularasa-tour-2024-plus-support-0/ , Preis: 19,90 bis 25,00 €",Konzerte & Musik,True
87,Polizeiorchester Hamburg,2025-01-05,2025-01-05,11:00, ,Ohnsorg-Theater,Hamburg,"https://rausgegangen.de/events/polizeiorchester-hamburg-10/ , Preis: 30,24 bis 36,96 €",Konzerte & Musik,True
88,KLAUS HEIDENREICH 4-tett im Jazzraum,2025-01-06,2025-01-06,19:30, ,Hafenbahnhof,Hamburg,"https://rausgegangen.de/events/klaus-heidenreich-4-tett-0/ , Preis: 8,00 bis 15,00 €",Konzerte & Musik,True
89,fiio - ich glaub dass da was fehlt - live,2025-01-06,2025-01-06,20:00, ,Hebebühne,Hamburg,"https://rausgegangen.de/events/fiio-ich-glaub-dass-da-was-fehlt-live-1/ , Preis: 30,00 €",Konzerte & Musik,True
90,"F+K LIVE SOUNDS: ROBERT JOHN HOPE (Singer-Songwriter, IRL)",2025-01-07,2025-01-07,19:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-live-sounds-robert-john-hope-singer-songwriter-irl-0/ , Preis: Eintritt frei",Konzerte & Musik,True
91,Tina Dico & Helgi Jonson,2025-01-07,2025-01-07,20:00, ,Laeiszhalle Hamburg,Hamburg,"https://rausgegangen.de/events/tina-disco-helgi-jonsson-0/ , Preis: 23,00 bis 55,00 €",Konzerte & Musik,True
92,F+K OPEN STAGE,2025-01-07,2025-01-07,21:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-open-stage-95/ , Preis: Eintritt frei",Konzerte & Musik,True
93,Band Night: Ellen Mölck Band / Jiuning Liu und Band,2025-01-08,2025-01-08,19:30, ,JazzHall Hamburg,Hamburg,"https://rausgegangen.de/events/band-night-ellen-molck-band-jiuning-liu-und-band-0/ , Preis: Preis an AK",Konzerte & Musik,True
94,Hayato Sumino (Cateen) | ProArte Hamburg,2025-01-08,2025-01-08,19:30, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/hayato-sumino-cateen-proarte-hamburg-0/ , Preis: 15,00 bis 50,00 €",Konzerte & Musik,True
95,BEHIND THE EIGHTBALL,2025-01-08,2025-01-08,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/behind-the-eightball-0/ , Preis: 17,00 €",Konzerte & Musik,True
96,The Sound - Master Fokus: Will Pethick,2025-01-09,2025-01-09,19:30, ,JazzHall Hamburg,Hamburg,"https://rausgegangen.de/events/the-sound-master-fokus-will-pethick-0/ , Preis: Preis an AK",Konzerte & Musik,True
97,Hafenbounce Jam - Opening Act: Melvin & Sinem,2025-01-09,2025-01-09,20:00, ,Hafenbahnhof,Hamburg,"https://rausgegangen.de/events/hafenbounce-jam-opening-act-melvin-sinem-0/ , Preis: 5,99 €",Konzerte & Musik,True
98,Diaabend mit Zoey // Autumn Love // El Minorati / Early Year - Rock Night 25,2025-01-10,2025-01-10,00:00, ,Marias Ballroom,Hamburg,"https://rausgegangen.de/events/diaabend-mit-zoey-autumn-love-el-minorati-early-year-rock-ni-0/ , Preis: 17,80 bis 18,00 €",Konzerte & Musik,True
99,Demented Are Go Support: Eastie Ro!s,2025-01-10,2025-01-10,19:30, ,MS Stubnitz,Hamburg,"https://rausgegangen.de/events/demented-are-go-8/ , Preis: 22,00 bis 28,00 €",Konzerte & Musik,True
100,Jazz Heroes: Milena Hoge feat. Park Stickney,2025-01-10,2025-01-10,20:00, ,JazzHall Hamburg,Hamburg,"https://rausgegangen.de/events/jazz-heroes-milena-hoge-feat-park-stickney-0/ , Preis: Preis an AK",Konzerte & Musik,True
101,Kantorow / Lozakovich / Power / Julien-Laferrière.,2025-01-10,2025-01-10,20:00, ,Laeiszhalle Hamburg,Hamburg,"https://rausgegangen.de/events/kantorow-lozakovich-power-julien-laferriere-0/ , Preis: 13,00 bis 53,00 €",Konzerte & Musik,True
102,Ensemble Resonanz / urban string »child of tree«,2025-01-10,2025-01-10,21:00, ,resonanzraum,Hamburg,"https://rausgegangen.de/events/ensemble-resonanz-urban-string-child-of-tree-0/ , Preis: 13,00 bis 18,00 €",Konzerte & Musik,True
103,Landgang Jamsession,2025-01-11,2025-01-11,19:00, ,Landgang Brauerei,Hamburg,"https://rausgegangen.de/events/landgang-jamsession-4/ , Preis: Eintritt frei",Konzerte & Musik,True
104,übelst unverstärkt: Karen Gomyo,2025-01-11,2025-01-11,19:30, ,Uebel und Gefährlich,Hamburg,"https://rausgegangen.de/events/ubelst-unverstarkt-karen-gomyo-0/ , Preis: 7,50 bis 15,00 €",Konzerte & Musik,True
105,Bundesjugendorchester / Wayne Marshall.,2025-01-11,2025-01-11,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/bundesjugendorchester-wayne-marshall-0/ , Preis: 15,00 bis 78,00 €",Konzerte & Musik,True
106,EMIL & FRIENDS- live in concert,2025-01-11,2025-01-11,20:00, ,HAFENBÜHNE,Hamburg,"https://rausgegangen.de/events/emil-friends-live-in-concert-0/ , Preis: 17,17 bis 22,49 €",Konzerte & Musik,True
107,"F+K LIVE SOUNDS: ESCO (Rap, DE)",2025-01-11,2025-01-11,20:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-live-sounds-esco-rap-de-0/ , Preis: Preis an AK",Konzerte & Musik,True
108,IRISH PARTY mit JACK IN THE GREEN & RAPPAREES,2025-01-11,2025-01-11,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/irish-party-mit-jack-in-the-green-rapparees-0/ , Preis: 15,00 €",Konzerte & Musik,True
109,VENUES,2025-01-11,2025-01-11,20:00, ,Monkeys Music Club,Hamburg,"https://rausgegangen.de/events/venues-0/ , Preis: 23,80 €",Konzerte & Musik,True
110,Neujahrsrock X - die Zehnte mit: We Want More / The Skartists / Hydra´s Kiss,2025-01-11,2025-01-11,20:30, ,Marias Ballroom,Hamburg,"https://rausgegangen.de/events/neujahrsrock-x-die-zehnte-mit-we-want-more-the-skartists-and-0/ , Preis: 15,70 bis 17,00 €",Konzerte & Musik,True
111,"Spurv, 44 Inch Cake",2025-01-12,2025-01-12,18:00, ,MS Stubnitz,Hamburg,"https://rausgegangen.de/events/spurv-44-inch-cake-0/ , Preis: 13,00 bis 18,00 €",Konzerte & Musik,True
112,SLOWKISS,2025-01-12,2025-01-12,21:00, ,KNUST Hamburg,Hamburg,"https://rausgegangen.de/events/slowkiss-0/ , Preis: 18,85 €",Konzerte & Musik,True
113,Stick To Your Guns - European Headline Tour 2025,2025-01-13,2025-01-13,19:00, ,Docks,Hamburg,"https://rausgegangen.de/events/stick-to-your-guns-european-headline-tour-2025-0/ , Preis: 36,00 €",Konzerte & Musik,True
